0.000123409804087  0.000253877950078  0.000133236693517  0.000146125067489  0.000184798418533  0.000204679840246  0.000250637223189  0.000308070122641  0.000377776392443  0.000461336610863  0.000558532320547  0.000665304293077
0.000126174950643  0.000259566393919  0.000136222023411  0.000149399177052  0.000188939051467  0.000209265940540  0.000256253054393  0.000314972807603  0.000386240930881  0.000471673417256  0.000571046914553  0.000680211242397
0.000129002053667  0.000265382294255  0.000139274243242  0.000152746647012  0.000193172460303  0.000213954797971  0.000261994715103  0.000322030155584  0.000394895127552  0.000482241832302  0.000583841913166  0.000695452199923
0.000131892501367  0.000271328506903  0.000142394851763  0.000156169121099  0.000197500723800  0.000218748714939  0.000267865024678  0.000329245631996  0.000403743231974  0.000493047045470  0.000596923599187  0.000711034649506
0.000134847713059  0.000277407951667  0.000145585381302  0.000159668279869  0.000201925967291  0.000223650045429  0.000273866865653  0.000336622779893  0.000412789588885  0.000504094362507  0.000610298396192  0.000726966242685
0.000137869139859  0.000283623613776  0.000148847398527  0.000163245841538  0.000206450363728  0.000228661196170  0.000280003185148  0.000344165221724  0.000422038640369  0.000515389208040  0.000623972871681  0.000743254802438
0.000140958265396  0.000289978545344  0.000152182505205  0.000166903562815  0.000211076134756  0.000233784627818  0.000286276996315  0.000351876661096  0.000431494928041  0.000526937128241  0.000637953740309  0.000759908327026
0.000144116606543  0.000296475866875  0.000155592338994  0.000170643239774  0.000215805551792  0.000239022856163  0.000292691379822  0.000359760884601  0.000441163095279  0.000538743793552  0.000652247867181  0.000776934993920
0.000147345714159  0.000303118768785  0.000159078574244  0.000174466708732  0.000220640937153  0.000244378453362  0.000299249485361  0.000367821763679  0.000451047889497  0.000550815001466  0.000666862271222  0.000794343163817
0.000150647173853  0.000309910512983  0.000162642922824  0.000178375847148  0.000225584665185  0.000249854049207  0.000305954533197  0.000376063256507  0.000461154164481  0.000563156679375  0.000681804128621  0.000812141384745
0.000154022606762  0.000316854434459  0.000166287134955  0.000182372574553  0.000230639163438  0.000255452332411  0.000312809815749  0.000384489409954  0.000471486882775  0.000575774887485  0.000697080776363  0.000830338396261
0.000157473670345  0.000323953942931  0.000170013000079  0.000186458853481  0.000235806913851  0.000261176051934  0.000319818699207  0.000393104361564  0.000482051118111  0.000588675821782  0.000712699715822  0.000848943133741
0.000161002059200  0.000331212524514  0.000173822347730  0.000190636690444  0.000241090453977  0.000267028018326  0.000326984625184  0.000401912341586  0.000492852057907  0.000601865817087  0.000728668616452  0.000867964732767
0.000164609505892  0.000338633743436  0.000177717048433  0.000194908136911  0.000246492378223  0.000273011105115  0.000334311112407  0.000410917675052  0.000503895005808  0.000615351350154  0.000744995319549  0.000887412533614
0.000168297781810  0.000346221243781  0.000181699014627  0.000199275290314  0.000252015339129  0.000279128250208  0.000341801758442  0.000420124783903  0.000515185384295  0.000629139042858  0.000761687842099  0.000907296085840
0.000172068698029  0.000353978751288  0.000185770201602  0.000203740295084  0.000257662048667  0.000285382457346  0.000349460241466  0.000429538189158  0.000526728737346  0.000643235665448  0.000778754380724  0.000927625152966
0.000175924106206  0.000361910075175  0.000189932608455  0.000208305343699  0.000263435279574  0.000291776797568  0.000357290322068  0.000439162513135  0.000538530733158  0.000657648139863  0.000796203315695  0.000948409717278
0.000179865899486  0.000370019110008  0.000194188279079  0.000212972677762  0.000269337866716  0.000298314410724  0.000365295845096  0.000449002481721  0.000550597166930  0.000672383543137  0.000814043215052  0.000969659984728
0.000183896013432  0.000378309837616  0.000198539303161  0.000217744589100  0.000275372708472  0.000304998507017  0.000373480741551  0.000459062926691  0.000562933963709  0.000687449110876  0.000832282838818  0.000991386389941
